,refinery,OPEX,CAPEX,additional costs,objective,blended SAF,SAF,g,d,total logistic
0,Refinaria Clara Camarão,31640000.0,10976957.604214443,83310026458.4296,219318322139.74527,28000.0,28000.0,4780.487804878049,7648.780487804877,59310611.55349979
1,Refinaria Landulpho Alves,0.0,0.0,83310026458.4296,219318322139.74527,0.0,0.0,0.0,0.0,59310611.55349979
2,Refinaria Duque de Caxias,0.0,0.0,83310026458.4296,219318322139.74527,0.0,0.0,0.0,0.0,59310611.55349979
3,Refinaria Alberto Pasqualini ,0.0,0.0,83310026458.4296,219318322139.74527,0.0,0.0,0.0,0.0,59310611.55349979
4,Refinaria Gabriel Passos,0.0,0.0,83310026458.4296,219318322139.74527,0.0,0.0,0.0,0.0,59310611.55349979
5,Refinaria Isaac Sabbá,0.0,0.0,83310026458.4296,219318322139.74527,0.0,0.0,0.0,0.0,59310611.55349979
6,Refinaria Presidente Getúlio Vargas,0.0,0.0,83310026458.4296,219318322139.74527,0.0,0.0,0.0,0.0,59310611.55349979
7,Refinaria de Paulínia ,451159787.03099996,88253749.12676755,83310026458.4296,219318322139.74527,399256.44869999995,399256.44869999995,68165.73514390244,109065.17623024389,59310611.55349979
8,Refinaria Henrique Lage,0.0,0.0,83310026458.4296,219318322139.74527,0.0,0.0,0.0,0.0,59310611.55349979
